settlement_date,settlement_period,england_wales_generation_mwh,b1610_rows_used,bmu_count_used,england_wales_generation_mw
2023-12-09,48,573.486,335,335,1146.972
2023-12-10,1,1105.534,670,670,2211.068
2023-12-10,2,1207.8899999999999,670,670,2415.7799999999997
2023-12-10,3,1068.87,670,670,2137.74
2023-12-10,4,1001.284,670,670,2002.568
2023-12-10,5,1001.6220000000001,670,670,2003.2440000000001
2023-12-10,6,1018.612,670,670,2037.224
2023-12-10,7,1045.626,670,670,2091.252
2023-12-10,8,1010.5780000000001,670,670,2021.1560000000002
2023-12-10,9,999.602,670,670,1999.204
2023-12-10,10,948.772,670,670,1897.544
2023-12-10,11,975.366,670,670,1950.732
2023-12-10,12,1024.558,670,670,2049.116
2023-12-10,13,999.966,670,670,1999.932
2023-12-10,14,882.924,670,670,1765.848
2023-12-10,15,860.666,670,670,1721.332
2023-12-10,16,953.4979999999999,670,670,1906.9959999999999
2023-12-10,17,971.014,670,670,1942.028
2023-12-10,18,1216.5339999999999,670,670,2433.0679999999998
2023-12-10,19,1261.68,670,670,2523.36
2023-12-10,20,1236.742,670,670,2473.484
2023-12-10,21,1251.666,670,670,2503.332
2023-12-10,22,1319.0700000000002,670,670,2638.1400000000003
2023-12-10,23,1226.416,670,670,2452.832
2023-12-10,24,1096.994,670,670,2193.988
2023-12-10,25,1263.474,670,670,2526.948
2023-12-10,26,1467.988,670,670,2935.976
2023-12-10,27,1317.652,670,670,2635.304
2023-12-10,28,1238.35,670,670,2476.7
2023-12-10,29,1241.072,670,670,2482.144
2023-12-10,30,1182.078,670,670,2364.156
2023-12-10,31,1371.75,670,670,2743.5
2023-12-10,32,1337.5520000000001,670,670,2675.1040000000003
2023-12-10,33,1424.1560000000002,670,670,2848.3120000000004
2023-12-10,34,1592.784,670,670,3185.568
2023-12-10,35,2012.3239999999998,670,670,4024.6479999999997
2023-12-10,36,1934.41,670,670,3868.82
2023-12-10,37,1521.824,670,670,3043.648
2023-12-10,38,1396.0359999999998,670,670,2792.0719999999997
2023-12-10,39,1544.5800000000002,670,670,3089.1600000000003
2023-12-10,40,1468.166,670,670,2936.332
2023-12-10,41,1445.374,670,670,2890.748
2023-12-10,42,1475.874,670,670,2951.748
2023-12-10,43,1429.754,670,670,2859.508
2023-12-10,44,1396.628,670,670,2793.256
2023-12-10,45,1127.188,670,670,2254.376
2023-12-10,46,986.3499999999999,670,670,1972.6999999999998
2023-12-10,47,1046.14,670,670,2092.28
2023-12-10,48,1046.684,670,670,2093.368
2023-12-11,1,513.512,335,335,1027.024
2023-12-11,2,495.62,335,335,991.24
2023-12-11,3,545.0889999999999,335,335,1090.1779999999999
2023-12-11,4,564.3789999999999,335,335,1128.7579999999998
2023-12-11,5,487.356,335,335,974.712
2023-12-11,6,492.78499999999997,335,335,985.5699999999999
2023-12-11,7,502.399,335,335,1004.798
2023-12-11,8,482.972,335,335,965.944
2023-12-11,9,471.063,335,335,942.126
2023-12-11,10,484.30499999999995,335,335,968.6099999999999
2023-12-11,11,441.562,335,335,883.124
2023-12-11,12,459.92499999999995,335,335,919.8499999999999
2023-12-11,13,629.466,335,335,1258.932
2023-12-11,14,708.131,335,335,1416.262
2023-12-11,15,781.1220000000001,335,335,1562.2440000000001
2023-12-11,16,925.871,335,335,1851.742
2023-12-11,17,871.591,335,335,1743.182
2023-12-11,18,917.196,335,335,1834.392
2023-12-11,19,883.678,335,335,1767.356
2023-12-11,20,896.207,335,335,1792.414
2023-12-11,21,833.4319999999999,335,335,1666.8639999999998
2023-12-11,22,797.3660000000001,335,335,1594.7320000000002
2023-12-11,23,771.597,335,335,1543.194
2023-12-11,24,792.437,335,335,1584.874
2023-12-11,25,825.84,335,335,1651.68
2023-12-11,26,833.2029999999999,335,335,1666.4059999999997
2023-12-11,27,799.3489999999999,335,335,1598.6979999999999
2023-12-11,28,704.561,335,335,1409.122
2023-12-11,29,725.932,335,335,1451.864
2023-12-11,30,728.9250000000001,335,335,1457.8500000000001
2023-12-11,31,732.0490000000001,335,335,1464.0980000000002
2023-12-11,32,854.7470000000001,335,335,1709.4940000000001
2023-12-11,33,964.606,335,335,1929.212
2023-12-11,34,1122.52,335,335,2245.04
2023-12-11,35,1212.054,335,335,2424.108
2023-12-11,36,1202.782,335,335,2405.564
2023-12-11,37,1070.834,335,335,2141.668
2023-12-11,38,903.3910000000001,335,335,1806.7820000000002
2023-12-11,39,763.2379999999999,335,335,1526.4759999999999
2023-12-11,40,711.2529999999999,335,335,1422.5059999999999
2023-12-11,41,680.8380000000001,335,335,1361.6760000000002
2023-12-11,42,670.356,335,335,1340.712
2023-12-11,43,680.546,335,335,1361.092
2023-12-11,44,665.63,335,335,1331.26
2023-12-11,45,665.5989999999999,335,335,1331.1979999999999
2023-12-11,46,588.879,335,335,1177.758
2023-12-11,47,491.81399999999996,335,335,983.6279999999999
2023-12-11,48,480.528,335,335,961.056
2023-12-12,1,470.431,335,335,940.862
2023-12-12,2,486.306,335,335,972.612
2023-12-12,3,511.33099999999996,335,335,1022.6619999999999
2023-12-12,4,529.942,335,335,1059.884
2023-12-12,5,546.636,335,335,1093.272
2023-12-12,6,559.21,335,335,1118.42
2023-12-12,7,494.825,335,335,989.65
2023-12-12,8,508.85499999999996,335,335,1017.7099999999999
2023-12-12,9,552.085,335,335,1104.17
2023-12-12,10,564.423,335,335,1128.846
2023-12-12,11,638.1469999999999,335,335,1276.2939999999999
2023-12-12,12,706.607,335,335,1413.214
2023-12-12,13,985.5659999999999,335,335,1971.1319999999998
2023-12-12,14,1116.874,335,335,2233.748
2023-12-12,15,1125.259,335,335,2250.518
2023-12-12,16,1175.162,335,335,2350.324
2023-12-12,17,1151.097,335,335,2302.194
2023-12-12,18,1201.454,335,335,2402.908
2023-12-12,19,1213.511,335,335,2427.022
2023-12-12,20,1293.134,335,335,2586.268
2023-12-12,21,1203.934,335,335,2407.868
2023-12-12,22,1201.509,335,335,2403.018
2023-12-12,23,1019.6219999999998,335,335,2039.2439999999997
2023-12-12,24,974.6850000000001,335,335,1949.3700000000001
2023-12-12,25,973.3569999999999,335,335,1946.7139999999997
2023-12-12,26,1001.349,335,335,2002.698
2023-12-12,27,961.309,335,335,1922.618
2023-12-12,28,1043.399,335,335,2086.798
2023-12-12,29,1250.7759999999998,335,335,2501.5519999999997
2023-12-12,30,1283.516,335,335,2567.032
2023-12-12,31,1149.463,335,335,2298.926
2023-12-12,32,1206.651,335,335,2413.302
2023-12-12,33,1380.488,335,335,2760.976
2023-12-12,34,1612.374,335,335,3224.748
2023-12-12,35,1716.123,335,335,3432.246
2023-12-12,36,1629.827,335,335,3259.654
2023-12-12,37,1350.0400000000002,335,335,2700.0800000000004
2023-12-12,38,1222.475,335,335,2444.95
2023-12-12,39,1062.9180000000001,335,335,2125.8360000000002
2023-12-12,40,983.3840000000001,335,335,1966.7680000000003
2023-12-12,41,902.97,335,335,1805.94
2023-12-12,42,821.164,335,335,1642.328
2023-12-12,43,844.423,335,335,1688.846
2023-12-12,44,849.161,335,335,1698.322
2023-12-12,45,778.796,335,335,1557.592
2023-12-12,46,766.386,335,335,1532.772
2023-12-12,47,722.468,335,335,1444.936
2023-12-12,48,682.11,335,335,1364.22
2023-12-13,1,653.235,335,335,1306.47
2023-12-13,2,715.007,335,335,1430.014
2023-12-13,3,688.417,335,335,1376.834
2023-12-13,4,670.168,335,335,1340.336
2023-12-13,5,676.005,335,335,1352.01
2023-12-13,6,631.36,335,335,1262.72
2023-12-13,7,638.246,335,335,1276.492
2023-12-13,8,629.966,335,335,1259.932
2023-12-13,9,670.696,335,335,1341.392
2023-12-13,10,777.422,335,335,1554.844
2023-12-13,11,807.587,335,335,1615.174
2023-12-13,12,811.6119999999999,335,335,1623.2239999999997
2023-12-13,13,944.3840000000001,335,335,1888.7680000000003
2023-12-13,14,890.851,335,335,1781.702
2023-12-13,15,1008.135,335,335,2016.27
2023-12-13,16,1049.781,335,335,2099.562
2023-12-13,17,1036.879,335,335,2073.758
2023-12-13,18,1072.281,335,335,2144.562
2023-12-13,19,1087.289,335,335,2174.578
2023-12-13,20,1118.997,335,335,2237.994
2023-12-13,21,1140.942,335,335,2281.884
2023-12-13,22,1175.191,335,335,2350.382
2023-12-13,23,1063.626,335,335,2127.252
2023-12-13,24,1154.096,335,335,2308.192
2023-12-13,25,1213.881,335,335,2427.762
2023-12-13,26,1231.704,335,335,2463.408
2023-12-13,27,1137.271,335,335,2274.542
2023-12-13,28,1085.152,335,335,2170.304
2023-12-13,29,1078.556,335,335,2157.112
2023-12-13,30,1045.651,335,335,2091.302
2023-12-13,31,1045.844,335,335,2091.688
2023-12-13,32,1196.137,335,335,2392.274
2023-12-13,33,1198.646,335,335,2397.292
2023-12-13,34,1477.5,335,335,2955.0
2023-12-13,35,1705.402,335,335,3410.804
2023-12-13,36,1652.417,335,335,3304.834
2023-12-13,37,1163.7,335,335,2327.4
2023-12-13,38,1233.647,335,335,2467.294
2023-12-13,39,1066.925,335,335,2133.85
2023-12-13,40,1004.2059999999999,335,335,2008.4119999999998
2023-12-13,41,991.246,335,335,1982.492
2023-12-13,42,986.87,335,335,1973.74
2023-12-13,43,977.689,335,335,1955.378
2023-12-13,44,867.455,335,335,1734.91
2023-12-13,45,813.7400000000001,335,335,1627.4800000000002
2023-12-13,46,791.1670000000001,335,335,1582.3340000000003
2023-12-13,47,780.095,335,335,1560.19
2023-12-13,48,702.069,335,335,1404.138
2023-12-14,1,686.8520000000001,335,335,1373.7040000000002
2023-12-14,2,691.098,335,335,1382.196
2023-12-14,3,673.3530000000001,335,335,1346.7060000000001
2023-12-14,4,676.246,335,335,1352.492
2023-12-14,5,687.428,335,335,1374.856
2023-12-14,6,668.332,335,335,1336.664
2023-12-14,7,650.5319999999999,335,335,1301.0639999999999
2023-12-14,8,694.287,335,335,1388.574
2023-12-14,9,781.378,335,335,1562.756
2023-12-14,10,799.236,335,335,1598.472
2023-12-14,11,817.937,335,335,1635.874
2023-12-14,12,814.83,335,335,1629.66
2023-12-14,13,1085.26,335,335,2170.52
2023-12-14,14,1013.8870000000001,335,335,2027.7740000000001
2023-12-14,15,959.012,335,335,1918.024
2023-12-14,16,1152.808,335,335,2305.616
2023-12-14,17,1203.834,335,335,2407.668
2023-12-14,18,1206.979,335,335,2413.958
2023-12-14,19,1265.23,335,335,2530.46
2023-12-14,20,1264.217,335,335,2528.434
2023-12-14,21,1041.9379999999999,335,335,2083.8759999999997
2023-12-14,22,1009.791,335,335,2019.582
2023-12-14,23,1024.7060000000001,335,335,2049.4120000000003
2023-12-14,24,1014.7760000000001,335,335,2029.5520000000001
2023-12-14,25,983.9649999999999,335,335,1967.9299999999998
2023-12-14,26,971.827,335,335,1943.654
2023-12-14,27,1009.6149999999999,335,335,2019.2299999999998
2023-12-14,28,989.367,335,335,1978.734
2023-12-14,29,1009.622,335,335,2019.244
2023-12-14,30,982.927,335,335,1965.854
2023-12-14,31,966.5090000000001,335,335,1933.0180000000003
2023-12-14,32,1008.463,335,335,2016.926
2023-12-14,33,1203.406,335,335,2406.812
2023-12-14,34,1536.818,335,335,3073.636
2023-12-14,35,1695.038,335,335,3390.076
2023-12-14,36,1533.84,335,335,3067.68
2023-12-14,37,1306.219,335,335,2612.438
2023-12-14,38,1162.279,335,335,2324.558
2023-12-14,39,1006.503,335,335,2013.006
2023-12-14,40,967.5659999999999,335,335,1935.1319999999998
2023-12-14,41,980.71,335,335,1961.42
2023-12-14,42,979.118,335,335,1958.236
2023-12-14,43,964.999,335,335,1929.998
2023-12-14,44,1017.1859999999999,335,335,2034.3719999999998
2023-12-14,45,955.105,335,335,1910.21
2023-12-14,46,960.153,335,335,1920.306
2023-12-14,47,793.3019999999999,335,335,1586.6039999999998
2023-12-14,48,815.005,335,335,1630.01
2023-12-15,1,731.007,335,335,1462.014
2023-12-15,2,776.648,335,335,1553.296
2023-12-15,3,732.342,335,335,1464.684
2023-12-15,4,682.188,335,335,1364.376
2023-12-15,5,676.903,335,335,1353.806
2023-12-15,6,649.075,335,335,1298.15
2023-12-15,7,787.31,335,335,1574.62
2023-12-15,8,687.815,335,335,1375.63
2023-12-15,9,736.915,335,335,1473.83
2023-12-15,10,680.7289999999999,335,335,1361.4579999999999
2023-12-15,11,763.26,335,335,1526.52
2023-12-15,12,821.85,335,335,1643.7
2023-12-15,13,935.249,335,335,1870.498
2023-12-15,14,1011.8009999999999,335,335,2023.6019999999999
2023-12-15,15,944.433,335,335,1888.866
2023-12-15,16,1054.224,335,335,2108.448
2023-12-15,17,1012.817,335,335,2025.634
2023-12-15,18,1012.8439999999999,335,335,2025.6879999999999
2023-12-15,19,1032.373,335,335,2064.746
2023-12-15,20,1041.1879999999999,335,335,2082.3759999999997
2023-12-15,21,1054.507,335,335,2109.014
2023-12-15,22,1035.393,335,335,2070.786
2023-12-15,23,980.754,335,335,1961.508
2023-12-15,24,1026.249,335,335,2052.498
2023-12-15,25,913.941,335,335,1827.882
2023-12-15,26,797.7299999999999,335,335,1595.4599999999998
2023-12-15,27,788.3090000000001,335,335,1576.6180000000002
2023-12-15,28,800.8249999999999,335,335,1601.6499999999999
2023-12-15,29,752.204,335,335,1504.408
2023-12-15,30,708.5909999999999,335,335,1417.1819999999998
2023-12-15,31,674.6290000000001,335,335,1349.2580000000003
2023-12-15,32,726.7719999999999,335,335,1453.5439999999999
2023-12-15,33,772.5640000000001,335,335,1545.1280000000002
2023-12-15,34,899.8199999999999,335,335,1799.6399999999999
2023-12-15,35,1042.665,335,335,2085.33
2023-12-15,36,951.1550000000001,335,335,1902.3100000000002
2023-12-15,37,904.11,335,335,1808.22
2023-12-15,38,984.102,335,335,1968.204
2023-12-15,39,604.976,335,335,1209.952
2023-12-15,40,453.68899999999996,335,335,907.3779999999999
2023-12-15,41,472.54400000000004,335,335,945.0880000000001
2023-12-15,42,445.61,335,335,891.22
2023-12-15,43,458.076,335,335,916.152
2023-12-15,44,465.16800000000006,335,335,930.3360000000001
2023-12-15,45,471.67699999999996,335,335,943.3539999999999
2023-12-15,46,452.39,335,335,904.78
2023-12-15,47,468.082,335,335,936.164
2023-12-15,48,460.548,335,335,921.096
2023-12-16,1,467.253,335,335,934.506
2023-12-16,2,515.249,335,335,1030.498
2023-12-16,3,432.52599999999995,335,335,865.0519999999999
2023-12-16,4,448.24000000000007,335,335,896.4800000000001
2023-12-16,5,453.636,335,335,907.272
2023-12-16,6,443.18000000000006,335,335,886.3600000000001
2023-12-16,7,479.32900000000006,335,335,958.6580000000001
2023-12-16,8,457.673,335,335,915.346
2023-12-16,9,460.17199999999997,335,335,920.3439999999999
2023-12-16,10,478.214,335,335,956.428
2023-12-16,11,471.20799999999997,335,335,942.4159999999999
2023-12-16,12,473.739,335,335,947.478
2023-12-16,13,448.065,335,335,896.13
2023-12-16,14,545.777,335,335,1091.554
2023-12-16,15,472.152,335,335,944.304
2023-12-16,16,557.972,335,335,1115.944
2023-12-16,17,473.47299999999996,335,335,946.9459999999999
2023-12-16,18,519.412,335,335,1038.824
2023-12-16,19,438.644,335,335,877.288
2023-12-16,20,450.588,335,335,901.176
2023-12-16,21,441.264,335,335,882.528
2023-12-16,22,467.731,335,335,935.462
2023-12-16,23,439.634,335,335,879.268
2023-12-16,24,453.40700000000004,335,335,906.8140000000001
2023-12-16,25,470.272,335,335,940.544
2023-12-16,26,475.468,335,335,950.936
2023-12-16,27,489.44,335,335,978.88
2023-12-16,28,464.50600000000003,335,335,929.0120000000001
2023-12-16,29,465.38100000000003,335,335,930.7620000000001
2023-12-16,30,478.06399999999996,335,335,956.1279999999999
2023-12-16,31,519.688,335,335,1039.376
2023-12-16,32,549.466,335,335,1098.932
2023-12-16,33,512.755,335,335,1025.51
2023-12-16,34,747.759,335,335,1495.518
2023-12-16,35,701.174,335,335,1402.348
2023-12-16,36,649.633,335,335,1299.266
2023-12-16,37,703.535,335,335,1407.07
2023-12-16,38,627.081,335,335,1254.162
2023-12-16,39,567.93,335,335,1135.86
2023-12-16,40,547.745,335,335,1095.49
2023-12-16,41,525.485,335,335,1050.97
2023-12-16,42,532.75,335,335,1065.5
2023-12-16,43,575.816,335,335,1151.632
2023-12-16,44,537.953,335,335,1075.906
2023-12-16,45,620.125,335,335,1240.25
2023-12-16,46,655.218,335,335,1310.436
2023-12-16,47,673.734,335,335,1347.468
2023-12-16,48,567.6469999999999,335,335,1135.2939999999999
2023-12-17,1,1067.9740000000002,670,670,2135.9480000000003
2023-12-17,2,1181.778,670,670,2363.556
2023-12-17,3,1236.264,670,670,2472.528
2023-12-17,4,1084.8539999999998,670,670,2169.7079999999996
2023-12-17,5,1062.748,670,670,2125.496
2023-12-17,6,1082.618,670,670,2165.236
2023-12-17,7,1112.498,670,670,2224.996
2023-12-17,8,1122.212,670,670,2244.424
2023-12-17,9,1133.232,670,670,2266.464
2023-12-17,10,1133.76,670,670,2267.52
2023-12-17,11,1135.632,670,670,2271.264
2023-12-17,12,1317.552,670,670,2635.104
2023-12-17,13,1242.7179999999998,670,670,2485.4359999999997
2023-12-17,14,1240.468,670,670,2480.936
2023-12-17,15,1198.55,670,670,2397.1
2023-12-17,16,1276.338,670,670,2552.676
2023-12-17,17,1220.278,670,670,2440.556
2023-12-17,18,1419.808,670,670,2839.616
2023-12-17,19,1325.532,670,670,2651.064
2023-12-17,20,1481.9219999999998,670,670,2963.8439999999996
2023-12-17,21,1243.902,670,670,2487.804
2023-12-17,22,1132.914,670,670,2265.828
2023-12-17,23,1108.2340000000002,670,670,2216.4680000000003
2023-12-17,24,1097.906,670,670,2195.812
2023-12-17,25,1097.134,670,670,2194.268
2023-12-17,26,1113.888,670,670,2227.776
2023-12-17,27,1173.244,670,670,2346.488
2023-12-17,28,1183.964,670,670,2367.928
2023-12-17,29,1301.114,670,670,2602.228
2023-12-17,30,1297.18,670,670,2594.36
2023-12-17,31,1288.31,670,670,2576.62
2023-12-17,32,1248.906,670,670,2497.812
2023-12-17,33,1360.4979999999998,670,670,2720.9959999999996
2023-12-17,34,1595.99,670,670,3191.98
2023-12-17,35,1603.198,670,670,3206.396
2023-12-17,36,1636.0240000000001,670,670,3272.0480000000002
2023-12-17,37,1625.2839999999999,670,670,3250.5679999999998
2023-12-17,38,1432.612,670,670,2865.224
2023-12-17,39,1272.7959999999998,670,670,2545.5919999999996
2023-12-17,40,1137.2099999999998,670,670,2274.4199999999996
2023-12-17,41,1097.846,670,670,2195.692
2023-12-17,42,1077.436,670,670,2154.872
2023-12-17,43,1170.742,670,670,2341.484
2023-12-17,44,1079.958,670,670,2159.916
2023-12-17,45,1111.262,670,670,2222.524
2023-12-17,46,1093.1460000000002,670,670,2186.2920000000004
2023-12-17,47,1118.6460000000002,670,670,2237.2920000000004
2023-12-17,48,1127.892,670,670,2255.784
2023-12-18,1,626.989,335,335,1253.978
2023-12-18,2,637.9440000000001,335,335,1275.8880000000001
2023-12-18,3,593.448,335,335,1186.896
2023-12-18,4,585.5740000000001,335,335,1171.1480000000001
2023-12-18,5,558.54,335,335,1117.08
2023-12-18,6,543.4060000000001,335,335,1086.8120000000001
2023-12-18,7,560.409,335,335,1120.818
2023-12-18,8,562.97,335,335,1125.94
2023-12-18,9,591.173,335,335,1182.346
2023-12-18,10,599.5550000000001,335,335,1199.1100000000001
2023-12-18,11,622.009,335,335,1244.018
2023-12-18,12,616.6279999999999,335,335,1233.2559999999999
2023-12-18,13,683.346,335,335,1366.692
2023-12-18,14,601.536,335,335,1203.072
2023-12-18,15,602.527,335,335,1205.054
2023-12-18,16,838.1030000000001,335,335,1676.2060000000001
2023-12-18,17,677.401,335,335,1354.802
2023-12-18,18,725.025,335,335,1450.05
2023-12-18,19,604.408,335,335,1208.816
2023-12-18,20,570.554,335,335,1141.108
2023-12-18,21,555.806,335,335,1111.612
2023-12-18,22,562.345,335,335,1124.69
2023-12-18,23,563.699,335,335,1127.398
2023-12-18,24,546.452,335,335,1092.904
2023-12-18,25,544.454,335,335,1088.908
2023-12-18,26,548.937,335,335,1097.874
2023-12-18,27,622.264,335,335,1244.528
2023-12-18,28,565.229,335,335,1130.458
2023-12-18,29,559.072,335,335,1118.144
2023-12-18,30,579.004,335,335,1158.008
2023-12-18,31,609.323,335,335,1218.646
2023-12-18,32,665.433,335,335,1330.866
2023-12-18,33,641.9739999999999,335,335,1283.9479999999999
2023-12-18,34,720.413,335,335,1440.826
2023-12-18,35,906.825,335,335,1813.65
2023-12-18,36,1028.099,335,335,2056.198
2023-12-18,37,788.8340000000001,335,335,1577.6680000000001
2023-12-18,38,698.438,335,335,1396.876
2023-12-18,39,624.147,335,335,1248.294
2023-12-18,40,734.453,335,335,1468.906
2023-12-18,41,631.938,335,335,1263.876
2023-12-18,42,634.761,335,335,1269.522
2023-12-18,43,609.722,335,335,1219.444
2023-12-18,44,576.831,335,335,1153.662
2023-12-18,45,552.932,335,335,1105.864
2023-12-18,46,503.028,335,335,1006.056
2023-12-18,47,473.996,335,335,947.992
2023-12-18,48,477.764,335,335,955.528
2023-12-19,1,450.259,335,335,900.518
2023-12-19,2,450.334,335,335,900.668
2023-12-19,3,488.797,335,335,977.594
2023-12-19,4,439.68700000000007,335,335,879.3740000000001
2023-12-19,5,421.56899999999996,335,335,843.1379999999999
2023-12-19,6,417.27700000000004,335,335,834.5540000000001
2023-12-19,7,419.838,335,335,839.676
2023-12-19,8,405.39000000000004,335,335,810.7800000000001
2023-12-19,9,468.62,335,335,937.24
2023-12-19,10,486.365,335,335,972.73
2023-12-19,11,435.94499999999994,335,335,871.8899999999999
2023-12-19,12,445.58899999999994,335,335,891.1779999999999
2023-12-19,13,603.945,335,335,1207.89
2023-12-19,14,540.314,335,335,1080.628
2023-12-19,15,584.927,335,335,1169.854
