publishTime,startTime,settlementDate,settlementPeriod,boundary,transmissionSystemDemand,nationalDemand
2024-12-14T03:16:00Z,2024-12-14T03:30:00Z,2024-12-14,8,N,26114,23754.0
2024-12-14T03:46:00Z,2024-12-14T04:00:00Z,2024-12-14,9,N,26125,23335.0
2024-12-14T04:16:00Z,2024-12-14T04:30:00Z,2024-12-14,10,N,26239,23450.0
2024-12-14T04:46:00Z,2024-12-14T05:00:00Z,2024-12-14,11,N,25934,23100.0
2024-12-14T05:16:00Z,2024-12-14T05:30:00Z,2024-12-14,12,N,26097,23268.0
2024-12-14T05:46:00Z,2024-12-14T06:00:00Z,2024-12-14,13,N,27286,24504.0
2024-12-14T06:16:00Z,2024-12-14T06:30:00Z,2024-12-14,14,N,28530,25767.0
2024-12-14T06:46:00Z,2024-12-14T07:00:00Z,2024-12-14,15,N,29730,27499.0
2024-12-14T07:16:00Z,2024-12-14T07:30:00Z,2024-12-14,16,N,31269,29100.0
2024-12-14T07:46:00Z,2024-12-14T08:00:00Z,2024-12-14,17,N,32402,30841.0
2024-12-14T08:16:00Z,2024-12-14T08:30:00Z,2024-12-14,18,N,33445,31865.0
2024-12-14T08:16:00Z,2024-12-14T09:00:00Z,2024-12-14,19,N,34496,32916.0
2024-12-14T09:16:00Z,2024-12-14T09:30:00Z,2024-12-14,20,N,34553,32973.0
2024-12-14T09:46:00Z,2024-12-14T10:00:00Z,2024-12-14,21,N,35075,33495.0
2024-12-14T10:16:00Z,2024-12-14T10:30:00Z,2024-12-14,22,N,35080,33500.0
2024-12-14T10:46:00Z,2024-12-14T11:00:00Z,2024-12-14,23,N,35091,33492.0
2024-12-14T11:16:00Z,2024-12-14T11:30:00Z,2024-12-14,24,N,33215,31616.0
2024-12-14T11:47:00Z,2024-12-14T12:00:00Z,2024-12-14,25,N,33305,31725.0
2024-12-14T12:17:00Z,2024-12-14T12:30:00Z,2024-12-14,26,N,33380,31800.0
2024-12-14T12:47:00Z,2024-12-14T13:00:00Z,2024-12-14,27,N,33422,31866.0
2024-12-14T13:17:00Z,2024-12-14T13:30:00Z,2024-12-14,28,N,33397,31977.0
2024-12-14T13:47:00Z,2024-12-14T14:00:00Z,2024-12-14,29,N,32870,31600.0
2024-12-14T14:17:00Z,2024-12-14T14:30:00Z,2024-12-14,30,N,33386,32225.0
2024-12-14T14:47:00Z,2024-12-14T15:00:00Z,2024-12-14,31,N,33784,32713.0
2024-12-14T15:17:00Z,2024-12-14T15:30:00Z,2024-12-14,32,N,34844,33857.0
2024-12-14T15:47:00Z,2024-12-14T16:00:00Z,2024-12-14,33,N,35932,34965.0
2024-12-14T16:17:00Z,2024-12-14T16:30:00Z,2024-12-14,34,N,37484,36464.0
2024-12-14T16:47:00Z,2024-12-14T17:00:00Z,2024-12-14,35,N,39110,38100.0
2024-12-14T17:17:00Z,2024-12-14T17:30:00Z,2024-12-14,36,N,39049,37969.0
2024-12-14T17:47:00Z,2024-12-14T18:00:00Z,2024-12-14,37,N,38112,37264.0
2024-12-14T18:17:00Z,2024-12-14T18:30:00Z,2024-12-14,38,N,37294,36537.0
2024-12-14T18:47:00Z,2024-12-14T19:00:00Z,2024-12-14,39,N,35976,35350.0
2024-12-14T19:17:00Z,2024-12-14T19:30:00Z,2024-12-14,40,N,34828,34228.0
2024-12-14T19:47:00Z,2024-12-14T20:00:00Z,2024-12-14,41,N,33859,33259.0
2024-12-14T20:17:00Z,2024-12-14T20:30:00Z,2024-12-14,42,N,32900,32300.0
2024-12-14T20:47:00Z,2024-12-14T21:00:00Z,2024-12-14,43,N,31607,31002.0
2024-12-14T21:17:00Z,2024-12-14T21:30:00Z,2024-12-14,44,N,30573,29923.0
2024-12-14T21:47:00Z,2024-12-14T22:00:00Z,2024-12-14,45,N,29488,
2024-12-14T22:16:00Z,2024-12-14T22:30:00Z,2024-12-14,46,N,28255,27442.0
